2026-05-28T09:32:56.500Z 500232,-0.145,-1.811,0.519,-0.688,-23.147,11.036;500254,-0.078,-1.646,0.426,-3.826,-21.359,14.014;500274,-0.035,-1.446,0.339,-6.127,-20.243,13.671;500294,-0.022,-1.226,0.247,-4.329,-19.312,11.523;500314,-0.005,-1.006,0.168,2.812,-16.782,7.106
2026-05-28T09:32:56.617Z 500336,0.004,-0.780,0.106,13.248,-11.609,-0.327;500356,0.002,-0.607,0.054,16.278,-7.076,-5.531;500376,-0.007,-0.501,0.034,7.748,-6.463,-8.781;500396,-0.005,-0.443,0.035,-7.110,-7.535,-11.050;500416,0.002,-0.415,0.028,-21.791,-10.543,-12.323
2026-05-28T09:32:56.706Z 500440,0.011,-0.394,0.013,-25.471,-11.305,-12.522;500460,0.009,-0.364,-0.016,-19.765,-10.086,-11.985;500480,-0.002,-0.310,-0.059,-11.389,-8.188,-10.947;500500,-0.026,-0.245,-0.103,-7.731,-6.273,-8.666;500520,-0.045,-0.286,-0.086,-10.801,-10.121
2026-05-28T09:32:56.832Z 500540,-0.095,-0.485,-0.066,-15.049,-14.773,9.560;500560,-0.035,-1.012,-0.104,-18.111,-26.638,10.969;500580,-0.110,-1.460,0.118,-28.175,-31.193,12.721;500600,-0.019,-1.648,0.190,-3.469,-24.528,14.680;500620,0.133,-1.779,0.263,-2.893,-21.508,10.
2026-05-28T09:32:56.916Z 500640,0.206,-1.868,0.397,-5.224,-18.446,2.284;500660,0.154,-1.875,0.512,4.413,-8.410,-7.357;500680,0.093,-1.780,0.452,9.280,4.094,-16.622;500700,0.006,-1.637,0.397,6.643,15.803,-22.513;500720,-0.046,-1.463,0.343,2.488,25.179,-25.558
2026-05-28T09:32:57.012Z 500740,-0.020,-1.250,0.247,-0.897,28.882,-22.321;500762,-0.014,-1.049,0.166,1.993,32.652,-16.229;500782,-0.030,-0.839,0.098,11.820,35.518,-8.844;500802,-0.044,-0.655,0.085,23.047,36.855,-2.290;500822,-0.041,-0.538,0.082,23.582,33.304,3.070
2026-05-28T09:32:57.129Z 500842,-0.025,-0.445,0.066,15.595,27.897,5.542;500862,-0.011,-0.399,0.046,2.544,21.781,6.508;500882,-0.004,-0.379,0.037,-9.785,16.811,7.616;500902,-0.009,-0.373,0.000,-10.817,16.047,9.440;500922,-0.021,-0.337,-0.037,-5.221,18.364,10.645
2026-05-28T09:32:57.216Z 500942,-0.061,-0.283,-0.056,-0.537,19.546,11.185;500963,-0.091,-0.244,-0.112,6.016,16.083,10.274;500983,-0.127,-0.262,-0.269,11.110,13.524,4.998;501003,0.091,-0.579,-0.462,6.404,-1.606,-1.340;501023,-0.020,-0.900,-0.550,7.485,-13.267,-17.177
2026-05-28T09:32:57.336Z 501043,-0.410,-1.185,-0.462,-2.875,-20.478,-10.803;501063,-0.374,-1.397,-0.189,15.043,-17.168,-4.958;501083,-0.255,-1.571,-0.088,23.708,-20.580,-4.067;501103,-0.207,-1.735,0.052,2.473,-29.651,-2.057;501123,-0.188,-1.872,0.291,3.878,-21.716,6.49
2026-05-28T09:32:57.432Z 501143,-0.157,-1.822,0.407,21.516,-14.833,14.221;501164,-0.118,-1.701,0.319,23.315,-9.385,21.277;501184,-0.096,-1.533,0.237,11.596,-8.911,23.753;501204,-0.095,-1.325,0.171,3.091,-10.092,22.066;501224,-0.076,-1.113,0.082,4.449,-12.826,18.647
2026-05-28T09:32:57.518Z 501244,-0.033,-0.930,0.032,6.098,-14.867,15.259;501264,-0.007,-0.728,0.004,12.361,-12.023,8.757;501284,-0.022,-0.578,0.005,19.305,-7.299,3.055;501304,-0.068,-0.508,-0.008,17.014,-7.459,-1.445;501324,-0.077,-0.469,-0.026,5.206,-11.751,-3.681
2026-05-28T09:32:57.636Z 501344,-0.048,-0.436,-0.017,-9.006,-16.223,-4.007;501364,-0.007,-0.396,0.001,-8.562,-13.799,-4.743;501384,0.011,-0.343,-0.007,-1.784,-8.561,-5.673;501406,0.021,-0.269,-0.025,2.732,-4.210,-6.314;501426,0.029,-0.194,-0.056,2.972,-0.456,-6.228
2026-05-28T09:32:57.730Z 501446,0.039,-0.174,-0.147,1.784,2.496,-4.855;501466,-0.001,-0.244,-0.265,1.407,1.948,-0.915;501490,-0.147,-0.729,-0.358,1.663,-5.275,11.557;501510,-0.216,-1.190,-0.161,-14.013,-16.615,20.996;501530,-0.084,-1.515,0.066,-19.080,-20.952,16.540
2026-05-28T09:32:57.819Z 501550,0.052,-1.706,0.182,-8.225,-12.472,12.366;501572,0.131,-1.887,0.334,-5.810,-4.394,7.758;501592,0.121,-1.948,0.465,6.560,6.968,0.109;501612,0.068,-1.891,0.492,16.691,14.767,-9.385;501632,-0.017,-1.817,0.419,20.989,18.384,-16.494
2026-05-28T09:32:57.944Z 501654,-0.087,-1.691,0.379,13.996,21.220,-22.446;501674,-0.120,-1.531,0.342,4.215,23.631,-23.928;501694,-0.092,-1.301,0.275,-1.425,26.422,-22.220;501714,-0.071,-1.063,0.190,6.305,30.176,-17.285;501734,-0.077,-0.854,0.136,17.682,32.754,-10.296
