2026-05-28T09:30:35.739Z 359458,0.026,-0.211,0.031,73.462,19.092,2.563;359478,0.068,-0.106,0.037,58.881,32.982,3.588;359501,0.039,-0.362,-0.013,7.898,34.215,0.546;359521,0.104,-0.769,-0.042,-71.967,1.488,3.923;359541,0.112,-1.253,0.481,-90.963,-25.157,0.552
2026-05-28T09:30:35.829Z 359561,0.093,-1.190,0.721,-64.575,-4.226,-7.668;359581,0.136,-1.115,0.621,-42.749,16.805,-13.874;359601,0.095,-1.110,0.637,-31.832,23.925,-10.693;359621,-0.002,-0.966,0.551,-24.530,25.427,-6.531;359641,-0.038,-0.770,0.434,-1.661,25.385,-4.731
2026-05-28T09:30:35.944Z 359662,-0.067,-0.508,0.269,28.086,27.253,-3.011;359682,-0.100,-0.330,0.215,48.144,31.323,0.467;359702,-0.131,-0.244,0.171,66.218,22.559,7.750;359722,-0.112,-0.283,0.089,45.336,9.965,6.922;359742,0.155,-0.828,0.044,-7.039,-28.315,-4.942
2026-05-28T09:30:36.038Z 359762,0.224,-1.300,0.555,-64.348,-56.157,-20.507;359782,-0.041,-1.428,0.701,-26.617,-51.826,-5.149;359804,-0.061,-1.480,0.473,8.247,-26.886,-0.836;359826,-0.015,-1.449,0.450,7.340,-26.378,1.646;359846,0.047,-1.326,0.390,5.854,-27.283,3.753
2026-05-28T09:30:36.132Z 359866,0.103,-1.158,0.422,4.720,-25.415,1.622;359886,0.133,-0.896,0.346,24.510,-11.102,-3.183;359909,0.122,-0.636,0.273,47.750,3.408,-6.870;359929,0.100,-0.432,0.169,70.846,14.698,-5.856;359951,0.077,-0.305,0.123,62.773,21.786,-3.111
2026-05-28T09:30:36.250Z 359971,0.042,-0.301,0.026,29.371,25.842,-1.747;359991,0.047,-0.709,-0.022,-43.617,15.182,7.640;360011,0.108,-1.203,0.567,-68.724,-7.795,6.464;360031,0.176,-1.268,0.798,-54.552,-4.456,5.473;360051,0.219,-1.259,0.774,-32.041,0.698,-0.365
2026-05-28T09:30:36.337Z 360073,0.159,-1.237,0.732,-26.960,2.672,-2.052;360093,0.058,-1.141,0.705,-25.617,1.969,-1.548;360113,-0.008,-0.950,0.627,-8.472,1.756,-4.515;360133,0.009,-0.707,0.550,12.025,2.967,-5.072;360153,-0.002,-0.538,0.450,21.455,7.850,-0.854
2026-05-28T09:30:36.488Z 360173,-0.057,-0.364,0.386,40.411,7.249,5.102;360194,-0.103,-0.291,0.284,37.828,-1.574,9.142;360214,-0.082,-0.367,0.121,16.929,-20.638,2.987;360234,0.103,-0.458,-0.001,-35.333,-49.329,-16.702;360257,0.079,-0.941,0.598,-11.347,-50.508,-12.246
2026-05-28T09:30:36.547Z 360277,-0.014,-1.047,0.890,26.179,-25.986,-3.006;360297,0.011,-1.153,0.624,39.977,-18.984,0.751;360317,0.109,-1.080,0.536,31.097,-18.068,0.856;360341,0.169,-0.953,0.467,20.518,-16.576,2.331;360364,0.151,-0.776,0.440,22.622,-7.671,1.767
2026-05-28T09:30:36.671Z 360384,0.112,-0.557,0.301,49.807,7.615,-3.634;360404,0.086,-0.376,0.201,71.020,19.382,-5.780;360424,0.113,-0.297,0.130,74.484,28.660,-3.315;360444,0.119,-0.343,0.075,38.162,31.200,-1.719;360464,0.120,-0.726,0.215,-53.301,19.480,14.214
2026-05-28T09:30:36.757Z 360488,0.091,-1.197,0.650,-58.792,-3.328,8.592;360508,0.055,-1.208,0.877,-43.793,-0.146,1.354;360528,0.152,-1.160,0.889,-34.734,3.575,-6.770;360548,0.176,-1.131,0.908,-33.671,8.898,-7.515;360568,0.125,-1.106,0.847,-23.604,14.897,-4.372
