2026-05-28T09:27:36.723Z 180440,0.042,-1.241,0.502,-3.814,-44.648,19.840;180460,0.035,-1.096,0.402,1.290,-46.529,17.683;180480,0.064,-0.903,0.276,10.764,-46.810,13.939;180500,0.096,-0.698,0.175,21.409,-44.678,8.625;180520,0.096,-0.503,0.086,35.904,-36.841,0.602
2026-05-28T09:27:36.815Z 180540,0.080,-0.353,0.044,35.819,-29.346,-5.149;180560,0.039,-0.269,0.018,15.862,-28.616,-4.739;180580,-0.034,-0.294,0.029,-19.769,-32.343,-1.369;180600,-0.027,-0.407,0.010,-40.937,-42.168,5.256;180620,-0.006,-0.846,0.080,-24.708,-44.842,17.461
2026-05-28T09:27:36.908Z 180644,0.015,-0.992,0.193,-20.818,-47.381,20.640;180664,0.112,-1.150,0.215,-13.649,-40.228,15.797;180684,0.158,-1.286,0.282,-14.559,-34.295,12.918;180704,0.195,-1.399,0.340,-14.325,-27.383,11.019;180724,0.168,-1.488,0.472,-12.002,-16.876,6.999
2026-05-28T09:27:37.030Z 180744,0.114,-1.528,0.547,-6.146,-10.335,0.006;180764,0.068,-1.499,0.618,-2.615,-5.754,-8.216;180784,0.049,-1.435,0.604,-2.626,-4.443,-12.985;180804,0.046,-1.335,0.581,-2.735,-3.282,-16.129;180824,0.060,-1.191,0.521,-2.435,-0.519,-16.672
2026-05-28T09:27:37.114Z 180844,0.071,-1.034,0.444,-1.227,3.056,-15.218;180864,0.064,-0.873,0.368,2.253,7.038,-11.107;180884,0.023,-0.711,0.275,10.246,10.771,-5.666;180904,-0.008,-0.566,0.180,20.025,10.821,-0.229;180928,-0.004,-0.461,0.095,25.536,8.749,2.838
2026-05-28T09:27:37.236Z 180948,0.001,-0.376,0.056,24.489,9.378,0.181;180968,0.043,-0.327,0.020,13.280,11.578,-5.299;180988,0.084,-0.364,-0.117,-3.067,9.274,-10.952;181008,0.185,-0.463,-0.153,-19.865,8.771,-19.656;181028,0.141,-0.751,-0.011,-30.838,8.490,-22.568
2026-05-28T09:27:37.356Z 181048,-0.110,-1.053,0.161,-25.049,8.754,-17.873;181068,-0.154,-1.235,0.313,-17.511,6.755,-14.986;181089,-0.103,-1.377,0.367,-5.198,-0.264,-14.689;181109,-0.090,-1.439,0.441,-7.641,-11.559,-13.160;181129,-0.061,-1.485,0.535,-6.449,-17.570,-9.14
2026-05-28T09:27:37.414Z 181149,-0.055,-1.482,0.558,0.085,-15.713,-2.536;181169,-0.050,-1.435,0.569,1.290,-14.546,4.844;181191,-0.041,-1.359,0.557,0.931,-14.736,10.439;181211,-0.015,-1.245,0.499,1.991,-16.618,12.314;181231,0.006,-1.089,0.403,6.114,-18.162,10.824
2026-05-28T09:27:37.540Z 181252,0.030,-0.915,0.290,14.728,-17.535,7.540;181272,0.057,-0.731,0.188,24.714,-15.371,2.207;181292,0.060,-0.542,0.106,36.378,-8.223,-5.193;181312,0.046,-0.390,0.060,40.370,-1.084,-10.427;181332,0.024,-0.286,0.007,27.146,-1.773,-9.965
2026-05-28T09:27:37.652Z 181352,-0.030,-0.242,-0.002,2.767,-5.682,-7.656;181372,-0.095,-0.326,-0.052,-26.130,-15.862,-1.216;181392,-0.158,-0.702,0.032,-24.096,-24.286,10.936;181412,-0.042,-0.984,0.206,-31.724,-32.819,17.608;181432,0.139,-1.153,0.252,-27.680,-32.657,13.
